chemicalId,diseaseId,chemicalName,diseaseName,recordCount,pubmedCount,directEvidence,inferenceGeneSymbolCount
MESH:D005047,MESH:D006333,Etoposide,Heart Failure,1,2,marker/mechanism,0
MESH:D005047,MESH:D006689,Etoposide,Hodgkin Disease,1,8,therapeutic,0
MESH:D005047,MESH:D007022,Etoposide,Hypotension,1,2,marker/mechanism,0
MESH:D005047,MESH:D007674,Etoposide,Kidney Diseases,1,4,marker/mechanism,0
MESH:D005047,MESH:D015470,Etoposide,"Leukemia, Myeloid, Acute",2,9,marker/mechanism|therapeutic,0
MESH:D005047,MESH:D015473,Etoposide,"Leukemia, Promyelocytic, Acute",1,2,therapeutic,0
MESH:D005047,MESH:D007970,Etoposide,Leukopenia,1,8,marker/mechanism,0
MESH:D005047,MESH:D008107,Etoposide,Liver Diseases,1,2,marker/mechanism,0
MESH:D005047,MESH:D008175,Etoposide,Lung Neoplasms,1,3,therapeutic,0
MESH:D005047,MESH:D008228,Etoposide,"Lymphoma, Non-Hodgkin",1,3,therapeutic,0
MESH:D005047,MESH:D048629,Etoposide,"Micronuclei, Chromosome-Defective",1,3,marker/mechanism,0
MESH:D005047,MESH:D009101,Etoposide,Multiple Myeloma,1,2,therapeutic,0
MESH:D005047,MESH:D009203,Etoposide,Myocardial Infarction,1,8,marker/mechanism,0
MESH:D005047,MESH:D009336,Etoposide,Necrosis,1,2,marker/mechanism,0
MESH:D005047,MESH:D009369,Etoposide,Neoplasms,1,2,therapeutic,0
MESH:D005047,MESH:D009422,Etoposide,Nervous System Diseases,1,2,marker/mechanism,0
MESH:D005047,MESH:D009447,Etoposide,Neuroblastoma,1,4,therapeutic,0
MESH:D005047,MESH:D009503,Etoposide,Neutropenia,1,12,marker/mechanism,0
MESH:D005047,MESH:D012516,Etoposide,Osteosarcoma,1,4,therapeutic,0
MESH:D005047,MESH:D054198,Etoposide,Precursor Cell Lymphoblastic Leukemia-Lymphoma,1,2,therapeutic,0
MESH:D005047,MESH:D011471,Etoposide,Prostatic Neoplasms,1,3,therapeutic,0
MESH:D005047,MESH:D051437,Etoposide,Renal Insufficiency,1,3,marker/mechanism,0
MESH:D005047,MESH:D012509,Etoposide,Sarcoma,1,2,therapeutic,0
MESH:D005047,MESH:D012640,Etoposide,Seizures,1,2,marker/mechanism,0
MESH:D005047,MESH:D018805,Etoposide,Sepsis,1,3,marker/mechanism,0
MESH:D005047,MESH:D055752,Etoposide,Small Cell Lung Carcinoma,1,13,therapeutic,0
MESH:D005047,MESH:D013921,Etoposide,Thrombocytopenia,1,10,marker/mechanism,0
MESH:D005047,MESH:D009396,Etoposide,Wilms Tumor,1,2,therapeutic,0
MESH:D005054,MESH:D056486,Eugenol,Chemical and Drug Induced Liver Injury,1,2,therapeutic,0
MESH:D005054,MESH:D017449,Eugenol,"Dermatitis, Allergic Contact",1,5,marker/mechanism,0
MESH:D005054,MESH:D006967,Eugenol,Hypersensitivity,1,2,marker/mechanism,0
MESH:D005054,MESH:D009361,Eugenol,Neoplasm Invasiveness,1,2,therapeutic,0
MESH:D005054,MESH:D009374,Eugenol,"Neoplasms, Experimental",1,3,therapeutic,0
MESH:D005054,MESH:D010146,Eugenol,Pain,1,3,therapeutic,0
MESH:D005054,MESH:D012878,Eugenol,Skin Neoplasms,1,2,therapeutic,0
MESH:D005054,MESH:D013274,Eugenol,Stomach Neoplasms,1,2,therapeutic,0
MESH:D005054,MESH:D002583,Eugenol,Uterine Cervical Neoplasms,1,2,therapeutic,0
MESH:D005230,MESH:D003924,"Fatty Acids, Nonesterified","Diabetes Mellitus, Type 2",1,3,marker/mechanism,0
MESH:D005230,MESH:D005234,"Fatty Acids, Nonesterified",Fatty Liver,1,3,marker/mechanism,0
MESH:D005230,MESH:D017202,"Fatty Acids, Nonesterified",Myocardial Ischemia,1,2,marker/mechanism,0
MESH:D005277,MESH:D001321,Fenfluramine,Autistic Disorder,1,3,therapeutic,0
MESH:D005277,MESH:D019970,Fenfluramine,Cocaine-Related Disorders,1,3,therapeutic,0
MESH:D005277,MESH:D003866,Fenfluramine,Depressive Disorder,1,7,marker/mechanism,0
MESH:D005277,MESH:D004409,Fenfluramine,"Dyskinesia, Drug-Induced",1,3,marker/mechanism,0
MESH:D005277,MESH:D005334,Fenfluramine,Fever,1,2,marker/mechanism,0
MESH:D005277,MESH:D006333,Fenfluramine,Heart Failure,1,2,marker/mechanism,0
MESH:D005277,MESH:D006349,Fenfluramine,Heart Valve Diseases,1,17,marker/mechanism,0
MESH:D005277,MESH:D006976,Fenfluramine,"Hypertension, Pulmonary",1,39,marker/mechanism,0
MESH:D005277,MESH:D007035,Fenfluramine,Hypothermia,1,2,marker/mechanism,0
MESH:D005277,MESH:D009422,Fenfluramine,Nervous System Diseases,1,2,marker/mechanism,0
MESH:D005277,MESH:D009765,Fenfluramine,Obesity,1,18,therapeutic,0
MESH:D005277,MESH:D013375,Fenfluramine,Substance Withdrawal Syndrome,1,2,marker/mechanism,0
MESH:D005278,MESH:D056486,Fenitrothion,Chemical and Drug Induced Liver Injury,1,3,marker/mechanism,0
MESH:D005278,MESH:D005911,Fenitrothion,Gliosis,1,2,marker/mechanism,0
MESH:D005278,MESH:D007674,Fenitrothion,Kidney Diseases,1,2,marker/mechanism,0
MESH:D005278,MESH:D062025,Fenitrothion,Organophosphate Poisoning,1,3,marker/mechanism,0
MESH:D011345,MESH:D058186,Fenofibrate,Acute Kidney Injury,1,3,marker/mechanism,0
MESH:D011345,MESH:D056486,Fenofibrate,Chemical and Drug Induced Liver Injury,1,9,marker/mechanism,0
MESH:D011345,MESH:D002780,Fenofibrate,"Cholestasis, Intrahepatic",1,4,marker/mechanism,0
MESH:D011345,MESH:D050171,Fenofibrate,Dyslipidemias,1,7,therapeutic,0
MESH:D011345,MESH:D005355,Fenofibrate,Fibrosis,1,2,therapeutic,0
MESH:D011345,MESH:D006073,Fenofibrate,Gout,1,2,therapeutic,0
MESH:D011345,MESH:D006529,Fenofibrate,Hepatomegaly,1,6,marker/mechanism,0
MESH:D011345,MESH:D006937,Fenofibrate,Hypercholesterolemia,1,5,therapeutic,0
MESH:D011345,MESH:D006949,Fenofibrate,Hyperlipidemias,1,4,therapeutic,0
MESH:D011345,MESH:D006938,Fenofibrate,Hyperlipoproteinemia Type II,1,2,therapeutic,0
MESH:D011345,MESH:D015228,Fenofibrate,Hypertriglyceridemia,1,8,therapeutic,0
MESH:D011345,MESH:D007674,Fenofibrate,Kidney Diseases,1,2,therapeutic,0
MESH:D011345,MESH:D008107,Fenofibrate,Liver Diseases,1,2,marker/mechanism,0
MESH:D011345,MESH:D008113,Fenofibrate,Liver Neoplasms,1,5,marker/mechanism,0
MESH:D011345,MESH:D008114,Fenofibrate,"Liver Neoplasms, Experimental",1,2,marker/mechanism,0
MESH:D011345,MESH:D024821,Fenofibrate,Metabolic Syndrome,1,2,therapeutic,0
MESH:D011345,MESH:D009135,Fenofibrate,Muscular Diseases,1,8,marker/mechanism,0
MESH:D011345,MESH:D065626,Fenofibrate,Non-alcoholic Fatty Liver Disease,1,2,therapeutic,0
MESH:D011345,MESH:D015430,Fenofibrate,Weight Gain,1,2,therapeutic,0
MESH:D011345,MESH:D015431,Fenofibrate,Weight Loss,1,2,marker/mechanism,0
MESH:D005279,MESH:D058186,Fenoprofen,Acute Kidney Injury,1,10,marker/mechanism,0
MESH:D005279,MESH:D001172,Fenoprofen,"Arthritis, Rheumatoid",1,5,therapeutic,0
MESH:D005279,MESH:D056486,Fenoprofen,Chemical and Drug Induced Liver Injury,1,2,marker/mechanism,0
MESH:D005279,MESH:D015433,Fenoprofen,"Glomerulonephritis, Membranous",1,2,marker/mechanism,0
MESH:D005279,MESH:D005923,Fenoprofen,"Glomerulosclerosis, Focal Segmental",1,2,marker/mechanism,0
MESH:D005279,MESH:D007249,Fenoprofen,Inflammation,1,2,therapeutic,0
MESH:D005279,MESH:D009395,Fenoprofen,"Nephritis, Interstitial",1,7,marker/mechanism,0
MESH:D005279,MESH:D009404,Fenoprofen,Nephrotic Syndrome,1,9,marker/mechanism,0
MESH:D005279,MESH:D010003,Fenoprofen,Osteoarthritis,1,3,therapeutic,0
MESH:D005279,MESH:D010146,Fenoprofen,Pain,1,2,therapeutic,0
MESH:D005279,MESH:D011507,Fenoprofen,Proteinuria,1,3,marker/mechanism,0
MESH:D005279,MESH:D051437,Fenoprofen,Renal Insufficiency,1,2,marker/mechanism,0
MESH:D005279,MESH:D013921,Fenoprofen,Thrombocytopenia,1,2,marker/mechanism,0
MESH:D005280,MESH:D001249,Fenoterol,Asthma,1,3,therapeutic,0
MESH:D005280,MESH:D007008,Fenoterol,Hypokalemia,1,3,marker/mechanism,0
MESH:D005280,MESH:D007752,Fenoterol,"Obstetric Labor, Premature",1,2,therapeutic,0
MESH:D005280,MESH:D013610,Fenoterol,Tachycardia,1,2,marker/mechanism,0
MESH:D005280,MESH:D014202,Fenoterol,Tremor,1,6,marker/mechanism,0
MESH:D017313,MESH:D006528,Fenretinide,"Carcinoma, Hepatocellular",1,2,therapeutic,0
MESH:D017313,MESH:D009369,Fenretinide,Neoplasms,1,3,therapeutic,0
MESH:C017690,MESH:D056486,fenvalerate,Chemical and Drug Induced Liver Injury,1,3,marker/mechanism,0
MESH:C017690,MESH:D006529,fenvalerate,Hepatomegaly,1,2,marker/mechanism,0
MESH:C017690,MESH:D007674,fenvalerate,Kidney Diseases,1,2,marker/mechanism,0
MESH:C017690,MESH:D010243,fenvalerate,Paralysis,1,2,marker/mechanism,0
MESH:C017690,MESH:D014202,fenvalerate,Tremor,1,3,marker/mechanism,0
MESH:C017690,MESH:D015431,fenvalerate,Weight Loss,1,2,marker/mechanism,0
MESH:C020326,MESH:D058186,ferric nitrilotriacetate,Acute Kidney Injury,1,2,marker/mechanism,0
MESH:C020326,MESH:D002292,ferric nitrilotriacetate,"Carcinoma, Renal Cell",1,2,marker/mechanism,0
MESH:C020326,MESH:D007249,ferric nitrilotriacetate,Inflammation,1,2,marker/mechanism,0
MESH:C020326,MESH:D007674,ferric nitrilotriacetate,Kidney Diseases,1,3,marker/mechanism,0
MESH:C020326,MESH:D007680,ferric nitrilotriacetate,Kidney Neoplasms,1,5,marker/mechanism,0
MESH:C020326,MESH:D009336,ferric nitrilotriacetate,Necrosis,1,2,marker/mechanism,0
MESH:C573944,MESH:D056486,ferrostatin-1,Chemical and Drug Induced Liver Injury,1,3,therapeutic,0
MESH:D018120,MESH:D000505,Finasteride,Alopecia,1,9,therapeutic,0
MESH:D018120,MESH:D007172,Finasteride,Erectile Dysfunction,1,3,marker/mechanism,0
MESH:D018120,MESH:D006177,Finasteride,Gynecomastia,1,2,marker/mechanism,0
MESH:D018120,MESH:D006417,Finasteride,Hematuria,1,2,therapeutic,0
MESH:D018120,MESH:D011471,Finasteride,Prostatic Neoplasms,1,7,therapeutic,0
MESH:D018120,MESH:D012735,Finasteride,"Sexual Dysfunction, Physiological",1,4,marker/mechanism,0
MESH:D005411,MESH:D056486,Flame Retardants,Chemical and Drug Induced Liver Injury,1,4,marker/mechanism,0
MESH:D005411,MESH:D006529,Flame Retardants,Hepatomegaly,1,5,marker/mechanism,0
MESH:D005411,MESH:D009336,Flame Retardants,Necrosis,1,2,marker/mechanism,0
MESH:D005411,MESH:D009784,Flame Retardants,Occupational Diseases,1,2,marker/mechanism,0
MESH:D005411,MESH:D011041,Flame Retardants,Poisoning,1,7,marker/mechanism,0
MESH:D005411,MESH:D011297,Flame Retardants,Prenatal Exposure Delayed Effects,1,3,marker/mechanism,0
MESH:D005467,MESH:D056486,Floxuridine,Chemical and Drug Induced Liver Injury,1,5,marker/mechanism,0
MESH:D005467,MESH:D003110,Floxuridine,Colonic Neoplasms,1,2,therapeutic,0
MESH:D005467,MESH:D015179,Floxuridine,Colorectal Neoplasms,1,3,therapeutic,0
MESH:D005467,MESH:D008107,Floxuridine,Liver Diseases,1,3,marker/mechanism,0
MESH:D005467,MESH:D008113,Floxuridine,Liver Neoplasms,1,13,therapeutic,0
MESH:D005467,MESH:D009362,Floxuridine,Neoplasm Metastasis,1,7,therapeutic,0
MESH:D015725,MESH:D056486,Fluconazole,Chemical and Drug Induced Liver Injury,1,5,marker/mechanism,0
MESH:D015725,MESH:D006529,Fluconazole,Hepatomegaly,1,2,marker/mechanism,0
MESH:D015725,MESH:D008133,Fluconazole,Long QT Syndrome,1,4,marker/mechanism,0
MESH:D015725,MESH:D016171,Fluconazole,Torsades de Pointes,1,11,marker/mechanism,0
MESH:D015725,MESH:D014202,Fluconazole,Tremor,1,2,marker/mechanism,0
MESH:D005472,MESH:D054058,Fluorouracil,Acute Coronary Syndrome,1,3,marker/mechanism,0
MESH:D005472,MESH:D058186,Fluorouracil,Acute Kidney Injury,1,2,marker/mechanism,0
MESH:D005472,MESH:D000230,Fluorouracil,Adenocarcinoma,1,9,therapeutic,0
MESH:D005472,MESH:D000505,Fluorouracil,Alopecia,1,4,marker/mechanism,0
MESH:D005472,MESH:D000740,Fluorouracil,Anemia,1,23,marker/mechanism,0
MESH:D005472,MESH:D000743,Fluorouracil,"Anemia, Hemolytic",1,4,marker/mechanism,0
MESH:D005472,MESH:D000749,Fluorouracil,"Anemia, Megaloblastic",1,2,marker/mechanism,0
MESH:D005472,MESH:D001145,Fluorouracil,"Arrhythmias, Cardiac",1,7,marker/mechanism,0
MESH:D005472,MESH:D001281,Fluorouracil,Atrial Fibrillation,1,2,marker/mechanism,0
MESH:D005472,MESH:D001919,Fluorouracil,Bradycardia,1,3,marker/mechanism,0
MESH:D005472,MESH:D001943,Fluorouracil,Breast Neoplasms,1,37,therapeutic,0
MESH:D005472,MESH:D002277,Fluorouracil,Carcinoma,1,5,therapeutic,0
MESH:D005472,MESH:D006528,Fluorouracil,"Carcinoma, Hepatocellular",1,12,therapeutic,0
MESH:D005472,MESH:D002292,Fluorouracil,"Carcinoma, Renal Cell",1,3,therapeutic,0
MESH:D005472,MESH:D002294,Fluorouracil,"Carcinoma, Squamous Cell",1,11,therapeutic,0
MESH:D005472,MESH:D009202,Fluorouracil,Cardiomyopathies,1,7,marker/mechanism,0
MESH:D005472,MESH:D066126,Fluorouracil,Cardiotoxicity,1,3,marker/mechanism,0
MESH:D005472,MESH:D056486,Fluorouracil,Chemical and Drug Induced Liver Injury,2,6,marker/mechanism|therapeutic,0
MESH:D005472,MESH:D003072,Fluorouracil,Cognition Disorders,1,3,marker/mechanism,0
MESH:D005472,MESH:D003110,Fluorouracil,Colonic Neoplasms,1,39,therapeutic,0
MESH:D005472,MESH:D015179,Fluorouracil,Colorectal Neoplasms,1,50,therapeutic,0
MESH:D005472,MESH:D003327,Fluorouracil,Coronary Disease,1,2,marker/mechanism,0
MESH:D005472,MESH:D064420,Fluorouracil,Drug-Related Side Effects and Adverse Reactions,1,6,marker/mechanism,0
MESH:D005472,MESH:D004890,Fluorouracil,Erythema,1,4,marker/mechanism,0
MESH:D005472,MESH:D004938,Fluorouracil,Esophageal Neoplasms,1,10,therapeutic,0
MESH:D005472,MESH:D005234,Fluorouracil,Fatty Liver,1,4,marker/mechanism,0
MESH:D005472,MESH:D005317,Fluorouracil,Fetal Growth Retardation,1,2,marker/mechanism,0
MESH:D005472,MESH:D005910,Fluorouracil,Glioma,1,2,therapeutic,0
MESH:D005472,MESH:D006258,Fluorouracil,Head and Neck Neoplasms,1,3,therapeutic,0
MESH:D005472,MESH:D006333,Fluorouracil,Heart Failure,1,19,marker/mechanism,0
MESH:D005472,MESH:D022124,Fluorouracil,Hyperammonemia,1,6,marker/mechanism,0
MESH:D005472,MESH:D006973,Fluorouracil,Hypertension,1,2,marker/mechanism,0
MESH:D005472,MESH:D007022,Fluorouracil,Hypotension,1,2,marker/mechanism,0
MESH:D005472,MESH:D007249,Fluorouracil,Inflammation,1,2,marker/mechanism,0
MESH:D005472,MESH:D007511,Fluorouracil,Ischemia,1,4,marker/mechanism,0
MESH:D005472,MESH:D007674,Fluorouracil,Kidney Diseases,1,5,marker/mechanism,0
MESH:D005472,MESH:D007970,Fluorouracil,Leukopenia,1,12,marker/mechanism,0
MESH:D005472,MESH:D008103,Fluorouracil,Liver Cirrhosis,1,2,marker/mechanism,0
MESH:D005472,MESH:D008107,Fluorouracil,Liver Diseases,1,2,marker/mechanism,0
MESH:D005472,MESH:D008113,Fluorouracil,Liver Neoplasms,1,18,therapeutic,0
MESH:D005472,MESH:D008175,Fluorouracil,Lung Neoplasms,1,2,therapeutic,0
MESH:D005472,MESH:D008569,Fluorouracil,Memory Disorders,1,2,marker/mechanism,0
MESH:D005472,MESH:D009062,Fluorouracil,Mouth Neoplasms,1,2,therapeutic,0
MESH:D005472,MESH:D009135,Fluorouracil,Muscular Diseases,1,2,marker/mechanism,0
MESH:D005472,MESH:D009203,Fluorouracil,Myocardial Infarction,1,18,marker/mechanism,0
MESH:D005472,MESH:D017202,Fluorouracil,Myocardial Ischemia,1,7,marker/mechanism,0
MESH:D005472,MESH:D009336,Fluorouracil,Necrosis,1,8,marker/mechanism,0
MESH:D005472,MESH:D009362,Fluorouracil,Neoplasm Metastasis,1,11,therapeutic,0
MESH:D005472,MESH:D009369,Fluorouracil,Neoplasms,1,6,therapeutic,0
MESH:D005472,MESH:D009374,Fluorouracil,"Neoplasms, Experimental",1,6,therapeutic,0
MESH:D005472,MESH:D009422,Fluorouracil,Nervous System Diseases,1,11,marker/mechanism,0
MESH:D005472,MESH:D009503,Fluorouracil,Neutropenia,1,12,marker/mechanism,0
MESH:D005472,MESH:D010190,Fluorouracil,Pancreatic Neoplasms,1,11,therapeutic,0
MESH:D005472,MESH:D010523,Fluorouracil,Peripheral Nervous System Diseases,1,7,marker/mechanism,0
MESH:D005472,MESH:D011471,Fluorouracil,Prostatic Neoplasms,1,4,therapeutic,0
MESH:D005472,MESH:D011654,Fluorouracil,Pulmonary Edema,1,5,marker/mechanism,0
MESH:D005472,MESH:D051437,Fluorouracil,Renal Insufficiency,1,6,marker/mechanism,0
MESH:D005472,MESH:D012640,Fluorouracil,Seizures,1,4,marker/mechanism,0
MESH:D005472,MESH:D012871,Fluorouracil,Skin Diseases,1,2,marker/mechanism,0
MESH:D005472,MESH:D000077195,Fluorouracil,Squamous Cell Carcinoma of Head and Neck,1,5,therapeutic,0
MESH:D005472,MESH:D013274,Fluorouracil,Stomach Neoplasms,1,26,therapeutic,0
MESH:D005472,MESH:D013921,Fluorouracil,Thrombocytopenia,1,14,marker/mechanism,0
MESH:D005472,MESH:D013927,Fluorouracil,Thrombosis,1,4,marker/mechanism,0
MESH:D005472,MESH:D014062,Fluorouracil,Tongue Neoplasms,1,2,therapeutic,0
MESH:D005472,MESH:D002583,Fluorouracil,Uterine Cervical Neoplasms,1,2,therapeutic,0
MESH:D005472,MESH:D020246,Fluorouracil,Venous Thrombosis,1,3,marker/mechanism,0
MESH:D005472,MESH:D018487,Fluorouracil,"Ventricular Dysfunction, Left",1,10,marker/mechanism,0
MESH:D005472,MESH:D015431,Fluorouracil,Weight Loss,1,4,marker/mechanism,0
MESH:D005473,MESH:D019969,Fluoxetine,Amphetamine-Related Disorders,1,3,therapeutic,0
MESH:D005473,MESH:D000855,Fluoxetine,Anorexia,1,5,marker/mechanism,0
MESH:D005473,MESH:D001008,Fluoxetine,Anxiety Disorders,2,6,marker/mechanism|therapeutic,0
MESH:D005473,MESH:D001321,Fluoxetine,Autistic Disorder,1,2,therapeutic,0
MESH:D005473,MESH:D001480,Fluoxetine,Basal Ganglia Diseases,1,6,marker/mechanism,0
MESH:D005473,MESH:D001714,Fluoxetine,Bipolar Disorder,2,23,marker/mechanism|therapeutic,0
MESH:D005473,MESH:D001919,Fluoxetine,Bradycardia,1,8,marker/mechanism,0
MESH:D005473,MESH:D002375,Fluoxetine,Catalepsy,1,3,therapeutic,0
MESH:D005473,MESH:D056486,Fluoxetine,Chemical and Drug Induced Liver Injury,1,5,marker/mechanism,0
MESH:D005473,MESH:D019970,Fluoxetine,Cocaine-Related Disorders,1,2,therapeutic,0
MESH:D005473,MESH:D003866,Fluoxetine,Depressive Disorder,2,74,marker/mechanism|therapeutic,0
MESH:D005473,MESH:D064420,Fluoxetine,Drug-Related Side Effects and Adverse Reactions,1,2,marker/mechanism,0
MESH:D005473,MESH:D004409,Fluoxetine,"Dyskinesia, Drug-Induced",1,5,marker/mechanism,0
MESH:D005473,MESH:D004827,Fluoxetine,Epilepsy,1,2,therapeutic,0
MESH:D005473,MESH:D007172,Fluoxetine,Erectile Dysfunction,2,7,marker/mechanism|therapeutic,0
MESH:D005473,MESH:D006930,Fluoxetine,Hyperalgesia,1,2,therapeutic,0
MESH:D005473,MESH:D006948,Fluoxetine,Hyperkinesis,1,4,marker/mechanism,0
MESH:D005473,MESH:D006966,Fluoxetine,Hyperprolactinemia,1,3,marker/mechanism,0
MESH:D005473,MESH:D006973,Fluoxetine,Hypertension,1,4,marker/mechanism,0
MESH:D005473,MESH:D006976,Fluoxetine,"Hypertension, Pulmonary",1,2,therapeutic,0
MESH:D005473,MESH:D007022,Fluoxetine,Hypotension,1,4,marker/mechanism,0
MESH:D005473,MESH:D007249,Fluoxetine,Inflammation,1,2,therapeutic,0
MESH:D005473,MESH:D008133,Fluoxetine,Long QT Syndrome,1,7,marker/mechanism,0
MESH:D005473,MESH:D009765,Fluoxetine,Obesity,1,5,therapeutic,0
MESH:D005473,MESH:D012640,Fluoxetine,Seizures,1,21,marker/mechanism,0
MESH:D005473,MESH:D020018,Fluoxetine,"Sexual Dysfunctions, Psychological",1,31,marker/mechanism,0
MESH:D005473,MESH:D013375,Fluoxetine,Substance Withdrawal Syndrome,1,4,marker/mechanism,0
MESH:D005473,MESH:D013610,Fluoxetine,Tachycardia,1,3,marker/mechanism,0
MESH:D005473,MESH:D016171,Fluoxetine,Torsades de Pointes,1,3,marker/mechanism,0
MESH:D005473,MESH:D014202,Fluoxetine,Tremor,1,4,marker/mechanism,0
MESH:D005473,MESH:D014581,Fluoxetine,Urticaria,1,2,marker/mechanism,0
MESH:D005473,MESH:D020246,Fluoxetine,Venous Thrombosis,1,2,marker/mechanism,0
MESH:D005473,MESH:D015431,Fluoxetine,Weight Loss,1,2,marker/mechanism,0
MESH:D005480,MESH:D058186,Flurbiprofen,Acute Kidney Injury,1,2,marker/mechanism,0
MESH:D005480,MESH:D001172,Flurbiprofen,"Arthritis, Rheumatoid",1,2,therapeutic,0
MESH:D005480,MESH:D056486,Flurbiprofen,Chemical and Drug Induced Liver Injury,1,3,marker/mechanism,0
MESH:D005480,MESH:D003875,Flurbiprofen,Drug Eruptions,1,2,marker/mechanism,0
MESH:D005480,MESH:D007249,Flurbiprofen,Inflammation,1,3,therapeutic,0
MESH:D005480,MESH:D009395,Flurbiprofen,"Nephritis, Interstitial",1,2,marker/mechanism,0
MESH:D005480,MESH:D010146,Flurbiprofen,Pain,1,2,therapeutic,0
MESH:D005485,MESH:D000740,Flutamide,Anemia,1,2,marker/mechanism,0
MESH:D005485,MESH:D056486,Flutamide,Chemical and Drug Induced Liver Injury,1,32,marker/mechanism,0
MESH:D005485,MESH:D002780,Flutamide,"Cholestasis, Intrahepatic",1,4,marker/mechanism,0
MESH:D005485,MESH:D007172,Flutamide,Erectile Dysfunction,1,3,marker/mechanism,0
MESH:D005485,MESH:D006501,Flutamide,Hepatic Encephalopathy,1,5,marker/mechanism,0
MESH:D005485,MESH:D006965,Flutamide,Hyperplasia,1,2,marker/mechanism,0
MESH:D005485,MESH:D008107,Flutamide,Liver Diseases,1,4,marker/mechanism,0
MESH:D005485,MESH:D017114,Flutamide,"Liver Failure, Acute",1,5,marker/mechanism,0
MESH:D005485,MESH:D011297,Flutamide,Prenatal Exposure Delayed Effects,1,3,marker/mechanism,0
MESH:D005485,MESH:D011471,Flutamide,Prostatic Neoplasms,1,32,therapeutic,0
MESH:D000068298,MESH:D001249,Fluticasone,Asthma,1,9,therapeutic,0
MESH:D000077340,MESH:D050197,Fluvastatin,Atherosclerosis,1,2,therapeutic,0
MESH:D000077340,MESH:D006937,Fluvastatin,Hypercholesterolemia,1,6,therapeutic,0
MESH:D000077340,MESH:D006938,Fluvastatin,Hyperlipoproteinemia Type II,1,5,therapeutic,0
MESH:D000077340,MESH:D009135,Fluvastatin,Muscular Diseases,1,3,marker/mechanism,0
MESH:D005492,MESH:D000014,Folic Acid,"Abnormalities, Drug-Induced",1,2,therapeutic,0
MESH:D005492,MESH:D058186,Folic Acid,Acute Kidney Injury,1,31,marker/mechanism,0
MESH:D005492,MESH:D000419,Folic Acid,Albuminuria,1,2,marker/mechanism,0
MESH:D005492,MESH:D000740,Folic Acid,Anemia,1,8,marker/mechanism,0
MESH:D005492,MESH:D000749,Folic Acid,"Anemia, Megaloblastic",2,14,marker/mechanism|therapeutic,0
MESH:D005492,MESH:D001321,Folic Acid,Autistic Disorder,1,2,marker/mechanism,0
MESH:D005492,MESH:D056486,Folic Acid,Chemical and Drug Induced Liver Injury,2,4,marker/mechanism|therapeutic,0
MESH:D005492,MESH:D002972,Folic Acid,Cleft Palate,1,2,marker/mechanism,0
MESH:D005492,MESH:D003072,Folic Acid,Cognition Disorders,2,4,marker/mechanism|therapeutic,0
MESH:D005492,MESH:D015179,Folic Acid,Colorectal Neoplasms,2,6,marker/mechanism|therapeutic,0
MESH:D005492,MESH:D004195,Folic Acid,"Disease Models, Animal",1,10,marker/mechanism,0
MESH:D005492,MESH:D004827,Folic Acid,Epilepsy,1,3,marker/mechanism,0
MESH:D005492,MESH:D005355,Folic Acid,Fibrosis,1,3,marker/mechanism,0
MESH:D005492,MESH:D006330,Folic Acid,"Heart Defects, Congenital",1,5,therapeutic,0
MESH:D005492,MESH:D006943,Folic Acid,Hyperglycemia,1,2,therapeutic,0
MESH:D005492,MESH:D020138,Folic Acid,Hyperhomocysteinemia,2,14,marker/mechanism|therapeutic,0
MESH:D005492,MESH:D006973,Folic Acid,Hypertension,1,3,therapeutic,0
MESH:D005492,MESH:D007333,Folic Acid,Insulin Resistance,1,2,marker/mechanism,0
MESH:D005492,MESH:D007674,Folic Acid,Kidney Diseases,1,17,marker/mechanism,0
MESH:D005492,MESH:D008103,Folic Acid,Liver Cirrhosis,1,2,therapeutic,0
MESH:D005492,MESH:D009436,Folic Acid,Neural Tube Defects,2,11,marker/mechanism|therapeutic,0
MESH:D005492,MESH:D009503,Folic Acid,Neutropenia,1,2,therapeutic,0
MESH:D005492,MESH:D065626,Folic Acid,Non-alcoholic Fatty Liver Disease,1,3,marker/mechanism,0
MESH:D005492,MESH:D011297,Folic Acid,Prenatal Exposure Delayed Effects,1,2,marker/mechanism,0
MESH:D005492,MESH:D051437,Folic Acid,Renal Insufficiency,1,4,marker/mechanism,0
MESH:D005492,MESH:D012640,Folic Acid,Seizures,1,6,marker/mechanism,0
MESH:D005492,MESH:D016135,Folic Acid,Spinal Dysraphism,1,3,therapeutic,0
MESH:D005492,MESH:D020521,Folic Acid,Stroke,1,2,therapeutic,0
MESH:D005492,MESH:D015431,Folic Acid,Weight Loss,1,2,marker/mechanism,0
MESH:D000077604,MESH:D056486,Fomepizole,Chemical and Drug Induced Liver Injury,1,3,therapeutic,0
MESH:D005557,MESH:D000690,Formaldehyde,Amyotrophic Lateral Sclerosis,1,2,marker/mechanism,0
MESH:D005557,MESH:D001249,Formaldehyde,Asthma,1,5,marker/mechanism,0
MESH:D005557,MESH:D001284,Formaldehyde,Atrophy,1,2,marker/mechanism,0
MESH:D005557,MESH:D016535,Formaldehyde,Bronchial Hyperreactivity,1,2,marker/mechanism,0
MESH:D005557,MESH:D002294,Formaldehyde,"Carcinoma, Squamous Cell",1,4,marker/mechanism,0
MESH:D005557,MESH:D056486,Formaldehyde,Chemical and Drug Induced Liver Injury,1,2,marker/mechanism,0
