targetId,diseaseId,targetName,targetSource,diseaseName,diseaseSource,association_count
3351,1442,HTR1B,NCBI,dysthymic disorder,MONDO,1
3351,2009_12050_12100,HTR1B,NCBI,major depressive disorder,MONDO_grouped,1
3351,20643,HTR1B,NCBI,autism susceptibility 1,MONDO,1
3351,4985_693_24613_1866,HTR1B,NCBI,bipolar disorder,MONDO_grouped,1
3351,5027,HTR1B,NCBI,epilepsy,MONDO,1
3351,5084,HTR1B,NCBI,mental disorder,MONDO,1
3351,5090_13498_8414_10897_33312_10943_11552_14092_12054_11960_11280_11294_11295_11298_11307_11498_12879_13089_13506,HTR1B,NCBI,schizophrenia,MONDO_grouped,1
3351,5258,HTR1B,NCBI,autism spectrum disorder,MONDO,1
3351,5260,HTR1B,NCBI,autism (disease),MONDO,1
3351,5263,HTR1B,NCBI,unipolar depression,MONDO,1
3351,5379,HTR1B,NCBI,neurotic disorder,MONDO,1
3351,5384,HTR1B,NCBI,partial epilepsy,MONDO,1
3351,5468,HTR1B,NCBI,hypotensive disorder,MONDO,1
3351,5487,HTR1B,NCBI,schizoaffective disorder,MONDO,1
3351,5531,HTR1B,NCBI,morphine dependence,MONDO,1
3351,6891,HTR1B,NCBI,partial motor epilepsy,MONDO,1
3351,7079_2491_4938_2046_5367_5689_4456_5186,HTR1B,NCBI,substance abuse/dependence,MONDO_grouped,1
3351,7440_10648_12685_694_12881_12319_12642_12686_12877_12882,HTR1B,NCBI,major affective disorder,MONDO_grouped,1
3351,8187_2050_5618_5451_5371_100081_5383_1942_1098_3265_11924_12384,HTR1B,NCBI,anxiety disorder,MONDO_grouped,1
3352,1442,HTR1D,NCBI,dysthymic disorder,MONDO,1
3352,20643,HTR1D,NCBI,autism susceptibility 1,MONDO,1
3352,5258,HTR1D,NCBI,autism spectrum disorder,MONDO,1
3352,5260,HTR1D,NCBI,autism (disease),MONDO,1
3352,5379,HTR1D,NCBI,neurotic disorder,MONDO,1
3352,5468,HTR1D,NCBI,hypotensive disorder,MONDO,1
3352,8114_1158,HTR1D,NCBI,obsessive-compulsive disorder,MONDO_grouped,1
3352,8187_2050_5618_5451_5371_100081_5383_1942_1098_3265_11924_12384,HTR1D,NCBI,anxiety disorder,MONDO_grouped,1
3355,5090_13498_8414_10897_33312_10943_11552_14092_12054_11960_11280_11294_11295_11298_11307_11498_12879_13089_13506,HTR1F,NCBI,schizophrenia,MONDO_grouped,1
3356,11122,HTR2A,NCBI,obesity disorder,MONDO,1
3356,11751,HTR2A,NCBI,"COPD, severe early onset",MONDO,1
3356,12048,HTR2A,NCBI,endogenous depression,MONDO,1
3356,1265,HTR2A,NCBI,schizophreniform disorder,MONDO,1
3356,1442,HTR2A,NCBI,dysthymic disorder,MONDO,1
3356,19182,HTR2A,NCBI,monogenic obesity,MONDO,1
3356,2009_12050_12100,HTR2A,NCBI,major depressive disorder,MONDO_grouped,1
3356,20643,HTR2A,NCBI,autism susceptibility 1,MONDO,1
3356,24612,HTR2A,NCBI,manic bipolar affective disorder,MONDO,1
3356,3996,HTR2A,NCBI,basal ganglia disease,MONDO,1
3356,4901,HTR2A,NCBI,lingual-facial-buccal dyskinesia,MONDO,1
3356,4985_693_24613_1866,HTR2A,NCBI,bipolar disorder,MONDO_grouped,1
3356,5002,HTR2A,NCBI,chronic obstructive pulmonary disease,MONDO,1
3356,5084,HTR2A,NCBI,mental disorder,MONDO,1
3356,5090_13498_8414_10897_33312_10943_11552_14092_12054_11960_11280_11294_11295_11298_11307_11498_12879_13089_13506,HTR2A,NCBI,schizophrenia,MONDO_grouped,1
3356,5258,HTR2A,NCBI,autism spectrum disorder,MONDO,1
3356,5260,HTR2A,NCBI,autism (disease),MONDO,1
3356,5263,HTR2A,NCBI,unipolar depression,MONDO,1
3356,5277,HTR2A,NCBI,migraine disorder,MONDO,1
3356,5351_33926,HTR2A,NCBI,anorexia nervosa,MONDO_grouped,1
3356,5379,HTR2A,NCBI,neurotic disorder,MONDO,1
3356,5487,HTR2A,NCBI,schizoaffective disorder,MONDO,1
3356,5531,HTR2A,NCBI,morphine dependence,MONDO,1
3356,6732,HTR2A,NCBI,drug-induced dyskinesia,MONDO,1
3356,7079_2491_4938_2046_5367_5689_4456_5186,HTR2A,NCBI,substance abuse/dependence,MONDO_grouped,1
3356,7440_10648_12685_694_12881_12319_12642_12686_12877_12882,HTR2A,NCBI,major affective disorder,MONDO_grouped,1
3356,8114_1158,HTR2A,NCBI,obsessive-compulsive disorder,MONDO_grouped,1
3356,8187_2050_5618_5451_5371_100081_5383_1942_1098_3265_11924_12384,HTR2A,NCBI,anxiety disorder,MONDO_grouped,1
3358,11122,HTR2C,NCBI,obesity disorder,MONDO,1
3358,11565,HTR2C,NCBI,metabolic syndrome X,MONDO,1
3358,12048,HTR2C,NCBI,endogenous depression,MONDO,1
3358,1442,HTR2C,NCBI,dysthymic disorder,MONDO,1
3358,19182,HTR2C,NCBI,monogenic obesity,MONDO,1
3358,2009_12050_12100,HTR2C,NCBI,major depressive disorder,MONDO_grouped,1
3358,4955,HTR2C,NCBI,metabolic syndrome,MONDO,1
3358,4985_693_24613_1866,HTR2C,NCBI,bipolar disorder,MONDO_grouped,1
3358,5090_13498_8414_10897_33312_10943_11552_14092_12054_11960_11280_11294_11295_11298_11307_11498_12879_13089_13506,HTR2C,NCBI,schizophrenia,MONDO_grouped,1
3358,5263,HTR2C,NCBI,unipolar depression,MONDO,1
3358,5379,HTR2C,NCBI,neurotic disorder,MONDO,1
3358,5567,HTR2C,NCBI,substance withdrawal syndrome,MONDO,1
3358,7079_2491_4938_2046_5367_5689_4456_5186,HTR2C,NCBI,substance abuse/dependence,MONDO_grouped,1
3358,7440_10648_12685_694_12881_12319_12642_12686_12877_12882,HTR2C,NCBI,major affective disorder,MONDO_grouped,1
3358,8187_2050_5618_5451_5371_100081_5383_1942_1098_3265_11924_12384,HTR2C,NCBI,anxiety disorder,MONDO_grouped,1
3359,12048,HTR3A,NCBI,endogenous depression,MONDO,1
3359,1442,HTR3A,NCBI,dysthymic disorder,MONDO,1
3359,2009_12050_12100,HTR3A,NCBI,major depressive disorder,MONDO_grouped,1
3359,20643,HTR3A,NCBI,autism susceptibility 1,MONDO,1
3359,4985_693_24613_1866,HTR3A,NCBI,bipolar disorder,MONDO_grouped,1
3359,5090_13498_8414_10897_33312_10943_11552_14092_12054_11960_11280_11294_11295_11298_11307_11498_12879_13089_13506,HTR3A,NCBI,schizophrenia,MONDO_grouped,1
3359,5258,HTR3A,NCBI,autism spectrum disorder,MONDO,1
3359,5260,HTR3A,NCBI,autism (disease),MONDO,1
3359,5263,HTR3A,NCBI,unipolar depression,MONDO,1
3359,5379,HTR3A,NCBI,neurotic disorder,MONDO,1
3359,7079_2491_4938_2046_5367_5689_4456_5186,HTR3A,NCBI,substance abuse/dependence,MONDO_grouped,1
3359,7440_10648_12685_694_12881_12319_12642_12686_12877_12882,HTR3A,NCBI,major affective disorder,MONDO_grouped,1
3359,8187_2050_5618_5451_5371_100081_5383_1942_1098_3265_11924_12384,HTR3A,NCBI,anxiety disorder,MONDO_grouped,1
3360,1442,HTR4,NCBI,dysthymic disorder,MONDO,1
3360,18479_19847_23601_60783,HTR4,NCBI,congenital adrenal hyperplasia,MONDO_grouped,1
3360,4981,HTR4,NCBI,atrial fibrillation (disease),MONDO,1
3360,4985_693_24613_1866,HTR4,NCBI,bipolar disorder,MONDO_grouped,1
3360,5090_13498_8414_10897_33312_10943_11552_14092_12054_11960_11280_11294_11295_11298_11307_11498_12879_13089_13506,HTR4,NCBI,schizophrenia,MONDO_grouped,1
3360,5098,HTR4,NCBI,stroke disorder,MONDO,1
3360,5263,HTR4,NCBI,unipolar depression,MONDO,1
3360,5379,HTR4,NCBI,neurotic disorder,MONDO,1
3360,7079_2491_4938_2046_5367_5689_4456_5186,HTR4,NCBI,substance abuse/dependence,MONDO_grouped,1
3360,7440_10648_12685_694_12881_12319_12642_12686_12877_12882,HTR4,NCBI,major affective disorder,MONDO_grouped,1
3360,8187_2050_5618_5451_5371_100081_5383_1942_1098_3265_11924_12384,HTR4,NCBI,anxiety disorder,MONDO_grouped,1
3361,20643,HTR5A,NCBI,autism susceptibility 1,MONDO,1
3361,4985_693_24613_1866,HTR5A,NCBI,bipolar disorder,MONDO_grouped,1
3361,5090_13498_8414_10897_33312_10943_11552_14092_12054_11960_11280_11294_11295_11298_11307_11498_12879_13089_13506,HTR5A,NCBI,schizophrenia,MONDO_grouped,1
3361,5258,HTR5A,NCBI,autism spectrum disorder,MONDO,1
3361,5260,HTR5A,NCBI,autism (disease),MONDO,1
3361,5575,HTR5A,NCBI,colorectal cancer,MONDO,1
3361,7440_10648_12685_694_12881_12319_12642_12686_12877_12882,HTR5A,NCBI,major affective disorder,MONDO_grouped,1
3362,5090_13498_8414_10897_33312_10943_11552_14092_12054_11960_11280_11294_11295_11298_11307_11498_12879_13089_13506,HTR6,NCBI,schizophrenia,MONDO_grouped,1
3362,6730,HTR6,NCBI,drug psychosis,MONDO,1
3363,12048,HTR7,NCBI,endogenous depression,MONDO,1
3363,1442,HTR7,NCBI,dysthymic disorder,MONDO,1
3363,2009_12050_12100,HTR7,NCBI,major depressive disorder,MONDO_grouped,1
3363,3699,HTR7,NCBI,phobic disorder,MONDO,1
3363,5090_13498_8414_10897_33312_10943_11552_14092_12054_11960_11280_11294_11295_11298_11307_11498_12879_13089_13506,HTR7,NCBI,schizophrenia,MONDO_grouped,1
3363,5263,HTR7,NCBI,unipolar depression,MONDO,1
3363,5379,HTR7,NCBI,neurotic disorder,MONDO,1
3363,7079_2491_4938_2046_5367_5689_4456_5186,HTR7,NCBI,substance abuse/dependence,MONDO_grouped,1
3363,8187_2050_5618_5451_5371_100081_5383_1942_1098_3265_11924_12384,HTR7,NCBI,anxiety disorder,MONDO_grouped,1
3383,11122,ICAM1,NCBI,obesity disorder,MONDO,1
3383,11559_9469_19008,ICAM1,NCBI,benign recurrent intrahepatic cholestasis,MONDO_grouped,1
3383,15762_17290_18804,ICAM1,NCBI,familial intrahepatic cholestasis,MONDO_grouped,1
3383,1687,ICAM1,NCBI,diabetic cataract,MONDO,1
3383,1751,ICAM1,NCBI,cholestasis,MONDO,1
3383,18513,ICAM1,NCBI,squamous cell carcinoma of colon,MONDO,1
3383,18956,ICAM1,NCBI,idiopathic bronchiectasis,MONDO,1
3383,19050_4781_44348_44349,ICAM1,NCBI,hemoglobinopathy,MONDO_grouped,1
3383,19182,ICAM1,NCBI,monogenic obesity,MONDO,1
3383,21063,ICAM1,NCBI,malignant colon neoplasm,MONDO,1
3383,2277,ICAM1,NCBI,arteriosclerosis disorder,MONDO,1
3383,23122,ICAM1,NCBI,familial prostate carcinoma,MONDO,1
3383,24644,ICAM1,NCBI,myocardial ischemia,MONDO,1
3383,4765,ICAM1,NCBI,intrinsic asthma,MONDO,1
3383,4784,ICAM1,NCBI,allergic asthma,MONDO,1
3383,4822,ICAM1,NCBI,bronchiectasis,MONDO,1
3383,4979,ICAM1,NCBI,asthma,MONDO,1
3383,5010,ICAM1,NCBI,coronary artery disease,MONDO,1
3383,5015,ICAM1,NCBI,diabetes mellitus (disease),MONDO,1
3383,5068,ICAM1,NCBI,myocardial infarction (disease),MONDO,1
3383,5090_13498_8414_10897_33312_10943_11552_14092_12054_11960_11280_11294_11295_11298_11307_11498_12879_13089_13506,ICAM1,NCBI,schizophrenia,MONDO_grouped,1
3383,5098,ICAM1,NCBI,stroke disorder,MONDO,1
3383,5101,ICAM1,NCBI,ulcerative colitis (disease),MONDO,1
3383,5136,ICAM1,NCBI,malaria,MONDO,1
3383,5148,ICAM1,NCBI,type 2 diabetes mellitus,MONDO,1
3383,5159,ICAM1,NCBI,prostate carcinoma,MONDO,1
3383,5240,ICAM1,NCBI,kidney disease,MONDO,1
3383,5264,ICAM1,NCBI,transient ischemic attack (disease),MONDO,1
3383,5266,ICAM1,NCBI,diabetic retinopathy,MONDO,1
3383,5299,ICAM1,NCBI,brain ischemia,MONDO,1
3383,5301,ICAM1,NCBI,multiple sclerosis,MONDO,1
3383,5311,ICAM1,NCBI,atherosclerosis,MONDO,1
3383,5401,ICAM1,NCBI,colonic neoplasm,MONDO,1
3383,5575,ICAM1,NCBI,colorectal cancer,MONDO,1
3383,6652_3678_1090_3672_3673_3676_3677_3679_6803,ICAM1,NCBI,myocardial infarction,MONDO_grouped,1
3383,6716,ICAM1,NCBI,coronary thrombosis,MONDO,1
3383,8315,ICAM1,NCBI,prostate cancer,MONDO,1
3383,9960_12845_33643_11471_12831_12875_12941_13153_8617_54849_5265_12832_12610_12840_11087_11521_11661_11699_11700_11701_12040_12829_12837_12838_12841_12852_12886_12887_12940_12973_13012,ICAM1,NCBI,inflammatory bowel disease,MONDO_grouped,1
3417,12883,IDH1,NCBI,acute promyelocytic leukemia,MONDO,1
3417,14695_24498_13093_100242_13092_11800_13094_13095_13096_13097,IDH1,NCBI,glioma susceptibility,MONDO_grouped,1
3417,15165,IDH1,NCBI,acute myeloid leukemia and myelodysplastic syndromes related to topoisomerase type 2 inhibitor,MONDO,1
3417,15166,IDH1,NCBI,acute myeloid leukemia with t(8;21)(q22;q22) translocation,MONDO,1
3417,15667,IDH1,NCBI,unclassified acute myeloid leukemia,MONDO,1
3417,1657,IDH1,NCBI,brain cancer,MONDO,1
3417,16682,IDH1,NCBI,giant cell glioblastoma,MONDO,1
3417,16701_16702,IDH1,NCBI,oligoastrocytoma,MONDO_grouped,1
3417,17893,IDH1,NCBI,inherited acute myeloid leukemia,MONDO,1
3417,17894,IDH1,NCBI,acute myeloid leukemia with CEBPA somatic mutations,MONDO,1
3417,18055,IDH1,NCBI,pediatric hepatocellular carcinoma,MONDO,1
3417,18177,IDH1,NCBI,glioblastoma (disease),MONDO,1
3417,18256,IDH1,NCBI,acute myeloid leukemia with t(8;16)(p11;p13) translocation,MONDO,1
3417,18433,IDH1,NCBI,acute myeloid leukemia with t(6;9)(p23;q34),MONDO,1
3417,18434,IDH1,NCBI,acute myeloid leukemia with t(9;11)(p22;q23),MONDO,1
3417,18435,IDH1,NCBI,acute myeloid leukemia with inv3(p21;q26.2) or t(3;3)(p21;q26.2),MONDO,1
3417,18437,IDH1,NCBI,acute myeloid leukemia with NPM1 somatic mutations,MONDO,1
3417,18532,IDH1,NCBI,adenocarcinoma of liver and intrahepatic biliary tract,MONDO,1
3417,18533,IDH1,NCBI,undifferentiated carcinoma of liver and intrahepatic biliary tract,MONDO,1
3417,18534,IDH1,NCBI,squamous cell carcinoma of liver and intrahepatic biliary tract,MONDO,1
3417,18874_4643,IDH1,NCBI,myeloid leukemia,MONDO_grouped,1
3417,19457,IDH1,NCBI,therapy related acute myeloid leukemia and myelodysplastic syndrome,MONDO,1
3417,20320,IDH1,NCBI,acute myeloblastic leukemia with maturation,MONDO,1
3417,23122,IDH1,NCBI,familial prostate carcinoma,MONDO,1
3417,2691,IDH1,NCBI,liver cancer,MONDO,1
3417,4967,IDH1,NCBI,acute lymphoblastic leukemia (disease),MONDO,1
3417,5159,IDH1,NCBI,prostate carcinoma,MONDO,1
3417,5223,IDH1,NCBI,acute myeloid leukemia with minimal differentiation,MONDO,1
3417,5224,IDH1,NCBI,acute myeloblastic leukemia without maturation,MONDO,1
3417,5575,IDH1,NCBI,colorectal cancer,MONDO,1
3417,6210_891,IDH1,NCBI,fibrolamellar hepatocellular carcinoma,MONDO_grouped,1
3417,7256_18902_16216_3243,IDH1,NCBI,hepatocellular carcinoma,MONDO_grouped,1
3417,8315,IDH1,NCBI,prostate cancer,MONDO,1
3418,12883,IDH2,NCBI,acute promyelocytic leukemia,MONDO,1
3418,13412_13200_12112_7268_11843_13474_13475_13477_10946_12799_8647_12804_13455_14883_13852_13197_7267_13195_12111_13369_7266_13476_5045,IDH2,NCBI,hypertrophic cardiomyopathy,MONDO_grouped,1
3418,1386,IDH2,NCBI,visual epilepsy,MONDO,1
3418,14695_24498_13093_100242_13092_11800_13094_13095_13096_13097,IDH2,NCBI,glioma susceptibility,MONDO_grouped,1
3418,15165,IDH2,NCBI,acute myeloid leukemia and myelodysplastic syndromes related to topoisomerase type 2 inhibitor,MONDO,1
3418,15166,IDH2,NCBI,acute myeloid leukemia with t(8;21)(q22;q22) translocation,MONDO,1
3418,15667,IDH2,NCBI,unclassified acute myeloid leukemia,MONDO,1
3418,16701_16702,IDH2,NCBI,oligoastrocytoma,MONDO_grouped,1
3418,17893,IDH2,NCBI,inherited acute myeloid leukemia,MONDO,1
3418,17894,IDH2,NCBI,acute myeloid leukemia with CEBPA somatic mutations,MONDO,1
3418,18177,IDH2,NCBI,glioblastoma (disease),MONDO,1
3418,18256,IDH2,NCBI,acute myeloid leukemia with t(8;16)(p11;p13) translocation,MONDO,1
3418,18433,IDH2,NCBI,acute myeloid leukemia with t(6;9)(p23;q34),MONDO,1
3418,18434,IDH2,NCBI,acute myeloid leukemia with t(9;11)(p22;q23),MONDO,1
3418,18435,IDH2,NCBI,acute myeloid leukemia with inv3(p21;q26.2) or t(3;3)(p21;q26.2),MONDO,1
3418,18437,IDH2,NCBI,acute myeloid leukemia with NPM1 somatic mutations,MONDO,1
3418,18532,IDH2,NCBI,adenocarcinoma of liver and intrahepatic biliary tract,MONDO,1
3418,18533,IDH2,NCBI,undifferentiated carcinoma of liver and intrahepatic biliary tract,MONDO,1
3418,18534,IDH2,NCBI,squamous cell carcinoma of liver and intrahepatic biliary tract,MONDO,1
3418,18874_4643,IDH2,NCBI,myeloid leukemia,MONDO_grouped,1
3418,19457,IDH2,NCBI,therapy related acute myeloid leukemia and myelodysplastic syndrome,MONDO,1
3418,20320,IDH2,NCBI,acute myeloblastic leukemia with maturation,MONDO,1
3418,5027,IDH2,NCBI,epilepsy,MONDO,1
3418,5178_6629_5416_6630_6631_6632,IDH2,NCBI,osteoarthritis,MONDO_grouped,1
3418,5223,IDH2,NCBI,acute myeloid leukemia with minimal differentiation,MONDO,1
3418,5224,IDH2,NCBI,acute myeloblastic leukemia without maturation,MONDO,1
3418,5298,IDH2,NCBI,osteoporosis,MONDO,1
3418,5384,IDH2,NCBI,partial epilepsy,MONDO,1
3418,6816,IDH2,NCBI,arthropathy,MONDO,1
3418,6891,IDH2,NCBI,partial motor epilepsy,MONDO,1
3418,8143_7704_11923_12893_12894_12568,IDH2,NCBI,osteoarthritis susceptibility,MONDO_grouped,1
3418,8159,IDH2,NCBI,postmenopausal osteoporosis,MONDO,1
3458,12048,IFNG,NCBI,endogenous depression,MONDO,1
3458,12819,IFNG,NCBI,diabetic ketoacidosis,MONDO,1
3458,12883,IFNG,NCBI,acute promyelocytic leukemia,MONDO,1
3458,16266,IFNG,NCBI,squamous cell carcinoma of the corpus uteri,MONDO,1
3458,16267,IFNG,NCBI,undifferentiated carcinoma of the corpus uteri,MONDO,1
3458,16419,IFNG,NCBI,hereditary breast carcinoma,MONDO,1
3458,18229,IFNG,NCBI,Stevens-Johnson syndrome,MONDO,1
3458,18513,IFNG,NCBI,squamous cell carcinoma of colon,MONDO,1
3458,18544_10247,IFNG,NCBI,X-linked adrenoleukodystrophy,MONDO_grouped,1
3458,2009_12050_12100,IFNG,NCBI,major depressive disorder,MONDO_grouped,1
3458,20643,IFNG,NCBI,autism susceptibility 1,MONDO,1
3458,21063,IFNG,NCBI,malignant colon neoplasm,MONDO,1
3458,21100,IFNG,NCBI,breast neoplasm,MONDO,1
3458,21117,IFNG,NCBI,lung neoplasm,MONDO,1
3458,2277,IFNG,NCBI,arteriosclerosis disorder,MONDO,1
3458,3582,IFNG,NCBI,hereditary breast ovarian cancer syndrome,MONDO,1
3458,4985_693_24613_1866,IFNG,NCBI,bipolar disorder,MONDO_grouped,1
3458,4989,IFNG,NCBI,breast carcinoma,MONDO,1
3458,5009,IFNG,NCBI,congestive heart failure,MONDO,1
3458,5011_5535,IFNG,NCBI,Crohn disease,MONDO_grouped,1
3458,5090_13498_8414_10897_33312_10943_11552_14092_12054_11960_11280_11294_11295_11298_11307_11498_12879_13089_13506,IFNG,NCBI,schizophrenia,MONDO_grouped,1
3458,5109,IFNG,NCBI,HIV infectious disease,MONDO,1
3458,5231,IFNG,NCBI,hepatitis C virus infection,MONDO,1
3458,5249,IFNG,NCBI,pneumonia,MONDO,1
3458,5252,IFNG,NCBI,heart failure,MONDO,1
3458,5258,IFNG,NCBI,autism spectrum disorder,MONDO,1
3458,5260,IFNG,NCBI,autism (disease),MONDO,1
3458,5263,IFNG,NCBI,unipolar depression,MONDO,1
3458,5301,IFNG,NCBI,multiple sclerosis,MONDO,1
3458,5311,IFNG,NCBI,atherosclerosis,MONDO,1
3458,5359,IFNG,NCBI,drug-induced liver injury,MONDO,1
3458,5379,IFNG,NCBI,neurotic disorder,MONDO,1
3458,5401,IFNG,NCBI,colonic neoplasm,MONDO,1
3458,5468,IFNG,NCBI,hypotensive disorder,MONDO,1
3458,5532,IFNG,NCBI,Crohn's colitis,MONDO,1
3458,5575,IFNG,NCBI,colorectal cancer,MONDO,1
3458,7254,IFNG,NCBI,breast cancer,MONDO,1
3458,7440_10648_12685_694_12881_12319_12642_12686_12877_12882,IFNG,NCBI,major affective disorder,MONDO_grouped,1
3458,745,IFNG,NCBI,cardiac arrest,MONDO,1
3458,8187_2050_5618_5451_5371_100081_5383_1942_1098_3265_11924_12384,IFNG,NCBI,anxiety disorder,MONDO_grouped,1
3458,8383,IFNG,NCBI,rheumatoid arthritis,MONDO,1
3458,8903,IFNG,NCBI,lung cancer,MONDO,1
3458,9960_12845_33643_11471_12831_12875_12941_13153_8617_54849_5265_12832_12610_12840_11087_11521_11661_11699_11700_11701_12040_12829_12837_12838_12841_12852_12886_12887_12940_12973_13012,IFNG,NCBI,inflammatory bowel disease,MONDO_grouped,1
348,10200,APOE,NCBI,Wilson disease,MONDO,1
348,11122,APOE,NCBI,obesity disorder,MONDO,1
348,11285_13406_12767_12540_7932_14189_3004_5150_5417_14207_12659_14266_13420_13409_12419_13416_12674_100114,APOE,NCBI,macular degeneration,MONDO_grouped,1
348,11401,APOE,NCBI,Alzheimer disease without neurofibrillary tangles,MONDO,1
348,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,APOE,NCBI,Alzheimer disease,MONDO_grouped,1
348,1336,APOE,NCBI,familial hyperlipidemia,MONDO,1
348,1386,APOE,NCBI,visual epilepsy,MONDO,1
348,1807,APOE,NCBI,obsolete familial combined hyperlipidemia,MONDO,1
348,18613,APOE,NCBI,AH amyloidosis,MONDO,1
348,19050_4781_44348_44349,APOE,NCBI,hemoglobinopathy,MONDO_grouped,1
348,19065,APOE,NCBI,amyloidosis (disease),MONDO,1
348,19182,APOE,NCBI,monogenic obesity,MONDO,1
348,19438,APOE,NCBI,AL amyloidosis,MONDO,1
348,21117,APOE,NCBI,lung neoplasm,MONDO,1
348,21187_11237_11470,APOE,NCBI,hyperlipidemia,MONDO_grouped,1
348,22687_4742,APOE,NCBI,cerebellar degeneration,MONDO_grouped,1
348,2277,APOE,NCBI,arteriosclerosis disorder,MONDO,1
348,2279,APOE,NCBI,iron metabolism disease,MONDO,1
348,45057,APOE,NCBI,delirium,MONDO,1
348,4985_693_24613_1866,APOE,NCBI,bipolar disorder,MONDO_grouped,1
348,5010,APOE,NCBI,coronary artery disease,MONDO,1
348,5027,APOE,NCBI,epilepsy,MONDO,1
348,5068,APOE,NCBI,myocardial infarction (disease),MONDO,1
348,5083,APOE,NCBI,psoriasis,MONDO,1
348,5090_13498_8414_10897_33312_10943_11552_14092_12054_11960_11280_11294_11295_11298_11307_11498_12879_13089_13506,APOE,NCBI,schizophrenia,MONDO_grouped,1
348,5301,APOE,NCBI,multiple sclerosis,MONDO,1
348,5311,APOE,NCBI,atherosclerosis,MONDO,1
348,5359,APOE,NCBI,drug-induced liver injury,MONDO,1
348,5384,APOE,NCBI,partial epilepsy,MONDO,1
348,5942,APOE,NCBI,Reye syndrome,MONDO,1
348,6507,APOE,NCBI,hereditary hemochromatosis,MONDO,1
348,6592,APOE,NCBI,parapsoriasis,MONDO,1
348,6652_3678_1090_3672_3673_3676_3677_3679_6803,APOE,NCBI,myocardial infarction,MONDO_grouped,1
348,6716,APOE,NCBI,coronary thrombosis,MONDO,1
348,6891,APOE,NCBI,partial motor epilepsy,MONDO,1
348,7079_2491_4938_2046_5367_5689_4456_5186,APOE,NCBI,substance abuse/dependence,MONDO_grouped,1
348,7403_5357_7012,APOE,NCBI,Creutzfeldt Jacob disease,MONDO_grouped,1
348,7440_10648_12685_694_12881_12319_12642_12686_12877_12882,APOE,NCBI,major affective disorder,MONDO_grouped,1
348,8243,APOE,NCBI,Pick disease,MONDO,1
348,8903,APOE,NCBI,lung cancer,MONDO,1
351,11401,APP,NCBI,Alzheimer disease without neurofibrillary tangles,MONDO,1
351,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,APP,NCBI,Alzheimer disease,MONDO_grouped,1
351,12048,APP,NCBI,endogenous depression,MONDO,1
351,1442,APP,NCBI,dysthymic disorder,MONDO,1
351,18613,APP,NCBI,AH amyloidosis,MONDO,1
351,19065,APP,NCBI,amyloidosis (disease),MONDO,1
351,19438,APP,NCBI,AL amyloidosis,MONDO,1
351,2009_12050_12100,APP,NCBI,major depressive disorder,MONDO_grouped,1
351,20671,APP,NCBI,obsolete susceptibility to ischemic stroke,MONDO,1
351,22687_4742,APP,NCBI,cerebellar degeneration,MONDO_grouped,1
351,3699,APP,NCBI,phobic disorder,MONDO,1
351,4985_693_24613_1866,APP,NCBI,bipolar disorder,MONDO_grouped,1
351,5098,APP,NCBI,stroke disorder,MONDO,1
351,5263,APP,NCBI,unipolar depression,MONDO,1
351,5379,APP,NCBI,neurotic disorder,MONDO,1
351,5942,APP,NCBI,Reye syndrome,MONDO,1
351,7403_5357_7012,APP,NCBI,Creutzfeldt Jacob disease,MONDO_grouped,1
351,7440_10648_12685_694_12881_12319_12642_12686_12877_12882,APP,NCBI,major affective disorder,MONDO_grouped,1
351,8187_2050_5618_5451_5371_100081_5383_1942_1098_3265_11924_12384,APP,NCBI,anxiety disorder,MONDO_grouped,1
351,8243,APP,NCBI,Pick disease,MONDO,1
3553,1056,IL1B,NCBI,gastric cancer,MONDO,1
3553,1126,IL1B,NCBI,gastric ulcer (disease),MONDO,1
3553,11401,IL1B,NCBI,Alzheimer disease without neurofibrillary tangles,MONDO,1
3553,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,IL1B,NCBI,Alzheimer disease,MONDO_grouped,1
3553,12004_15075_5034_5075_24622_6467,IL1B,NCBI,thyroid gland carcinoma,MONDO_grouped,1
3553,12048,IL1B,NCBI,endogenous depression,MONDO,1
3553,1386,IL1B,NCBI,visual epilepsy,MONDO,1
3553,1442,IL1B,NCBI,dysthymic disorder,MONDO,1
3553,14695_24498_13093_100242_13092_11800_13094_13095_13096_13097,IL1B,NCBI,glioma susceptibility,MONDO_grouped,1
3553,1475,IL1B,NCBI,neutropenia,MONDO,1
3553,1609,IL1B,NCBI,agranulocytosis,MONDO,1
3553,16266,IL1B,NCBI,squamous cell carcinoma of the corpus uteri,MONDO,1
3553,16267,IL1B,NCBI,undifferentiated carcinoma of the corpus uteri,MONDO,1
3553,16419,IL1B,NCBI,hereditary breast carcinoma,MONDO,1
3553,16682,IL1B,NCBI,giant cell glioblastoma,MONDO,1
3553,18177,IL1B,NCBI,glioblastoma (disease),MONDO,1
3553,18184,IL1B,NCBI,gastric linitis plastica,MONDO,1
3553,18513,IL1B,NCBI,squamous cell carcinoma of colon,MONDO,1
